Unnamed: 0,name,audio_path,transcription
583,SP22_KG_M_35,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_35.wav,கிடைக்கும் என்னைய கூட்டிட்டு போறன்னு சொல்லிருக்காங்க என்ன செய்றாங்கன்னு பாப்போம்.
584,SP22_KG_M_36,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_36.wav,அம்மணி முடி முடி. நான் ஒன்னு சொன்னா கோவிக்கலனா சொல்றேன்.
585,SP22_KG_M_37,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_37.wav,இந்த பயம் அன்னைக்கு இருந்துருக்கணும்.
586,SP22_KG_M_38,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_38.wav,வாசபடில வச்சு நாலு பேருக்கு முன்னாடி நார் நாரா கிழிச்சு மாலையா போட்டுக்கிட்ட ஓடிட்டான்.
587,SP22_KG_M_39,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_39.wav,பொண்டாட்டி என்ன சொன்னாலும் பேசாம வாய மூடிட்டு பின்னாடியே திரியதுக்கு அவன் என்ன சக்திவேல் கவுண்டனா.
588,SP22_KG_M_40,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_40.wav,தப்பு இல்ல தப்பே இல்ல கேட்ட இடம்மும் போட்ட சத்தமும் தான் தப்பு.
589,SP22_KG_M_41,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_41.wav,ஆயிரம் தான் இருந்தாலும் புருஷன் பொண்டாட்டியெல்லோ அடுத்தவீட்டுக்கு தெரியெல்லாமா.
590,SP22_KG_M_42,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_42.wav,நாலு சொவத்துக்குள்ளாற கேக்கவேண்டியத வாசல்ல நிக்க வெச்சு கேட்ட.
591,SP22_KG_M_43,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_43.wav,கேட்டு பக்கத்தால இருந்துது ஓடிட்டான்.
592,SP22_KG_M_44,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_44.wav,இந்த காலத்துல கொல குத்தத்துக்கே கோர்ட்டு கேசுனு இழுத்து அடிச்சுத்தான் தீர்ப்பு.
593,SP22_KG_M_45,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_45.wav,நீ சூட்டடு சைட்டுனு ஒரே அடியா அடிச்சு போட்டில்லோ.
594,SP22_KG_M_46,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_46.wav,அம்மணி அரசன் மட்டும் தான் அன்னைக்கே கொல்லலாம்.
595,SP22_KG_M_47,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_47.wav,பொம்பளைங்க தெய்வமாதிரி அல்லோ நின்னுதான் கொல்லோனும் என்ன பழனி.
596,SP22_KG_M_48,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_48.wav,இது மனுஷனுக்கு வியாதி வர கூடாது. அப்படி வந்தா கொண படுத்தி எடுக்கோணும்.
597,SP22_KG_M_49,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_49.wav,அத விட்டு போட்டு வூட்ட விட்டு வெளில போணு சொல்லலாமா.
598,SP22_KG_M_50,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_50.wav,அப்படி சொன்னா பத்து லெச்சம் பேத்த நாடு கடத்தோணும்.
599,SP22_KG_M_51,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_51.wav,ஏன் ஒன்ற மேல வச்சுருக்க மறுவாத அத புரிஞ்சுக்காம.
600,SP22_KG_M_52,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_52.wav,இதுவா அதுவானு பரிச்ச பேப்பர்ல குடுக்கற மாதிரி சாய்ஸ் குடுத்து போட்டியே.
601,SP22_KG_M_53,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_53.wav,பண்டிகைக்கு புள்ளைங்கள பாக்க கண்டிசனா வருவான் ஒரே அமுக்க அமுக்கி போடு.
602,SP22_KG_M_54,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_54.wav,அதெல்லாம் அந்த காலம்டா வாசல் வேணாம்னா பொறகால வா.
603,SP22_KG_M_55,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_55.wav,சர்ரீ சீரியஸாவே பேசுவோம்.
604,SP22_KG_M_56,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_56.wav,ரெண்டுவேறும் ஒட்டுக்கா வூட்டுக்கு போயி ஒக்காந்து சமாதானம் பேசி தீத்துக்குவோம்.
605,SP22_KG_M_57,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_57.wav,ஏன் சொல்ல மாட்ட.
606,SP22_KG_M_58,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_58.wav,இப்ப தீவாளி வருது ஒரு அஞ்சு நிமிஷம் வூட்டுக்கு வந்தீனா குழந்தைங்க சந்தோச படுமெல்லா.
607,SP23_KG_M_1,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_1.wav,இன்னைக்கு என்னங்க ஒரே உப்பசமா இருக்குதுங்க.
608,SP23_KG_M_2,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_2.wav,அங்க என்ன பண்றிங்க வாங்க விஷ்க்குனு போலாம்.
609,SP23_KG_M_3,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_3.wav,தனி தனியா போகாதிங்க வாங்க எல்லாம் ஒட்டுக்காவே போலாம்.
610,SP23_KG_M_4,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_4.wav,தம்பி பாருங்க அப்பனாட்டும் நடக்குறான்.
611,SP23_KG_M_5,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_5.wav,ஆம்மாமுங்க ஆம்மாமுங்க.
612,SP23_KG_M_6,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_6.wav,ஏனுங்கோ கொஞ்சோம் தொட்டல ஆட்டி விடுங்களேன்.
613,SP23_KG_M_7,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_7.wav,வயிறு வலி இருந்தாலும் சரி ஆயிரும்ங்கோ.
614,SP23_KG_M_8,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_8.wav,அட ஏன் இப்படி ஓடிவர?
615,SP23_KG_M_9,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_9.wav,அப்படி என்னங்க அத்த பண்றாங்களாமாம்?
616,SP23_KG_M_10,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_10.wav,எனக்கு ஒன்ட்ரோட பாட்டு ரொம்ப புடிக்கும்ங்கோ.
617,SP23_KG_M_11,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_11.wav,படம் எப்டி வந்துருக்குங்க.
618,SP23_KG_M_12,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_12.wav,பஷ்ட் டே பஷ்ட் ஷோக்கு டிட்க்கெட் கிடைக்குங்களா.
619,SP23_KG_M_13,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_13.wav,ஏனுங்கோ.
620,SP23_KG_M_14,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_14.wav,சொல்லுங்கோ.
621,SP23_KG_M_15,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_15.wav,நல்லா தாங்க வந்துருக்கு.
622,SP23_KG_M_16,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_16.wav,இந்த பயம் அன்னைக்கு இருந்துருக்கணும்.
623,SP23_KG_M_17,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_17.wav,கேட்டு பக்கத்தால இருந்துது ஓடிட்டான்.
624,SP23_KG_M_18,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_18.wav,ஆயிரம் தான் இருந்தாலும் புருஷன் பொண்டாட்டியெல்லோ அடுத்தவீட்டுக்கு தெரியெல்லாமா.
625,SP23_KG_M_19,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_19.wav,நாலு சொவத்துக்குள்ளாற கேக்கவேண்டியத வாசல்ல நிக்க வெச்சு கேட்ட.
626,SP23_KG_M_20,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_20.wav,அம்மணி அரசன் மட்டும் தான் அன்னைக்கே கொல்லலாம்.
627,SP23_KG_M_21,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_21.wav,பொம்பளைங்க தெய்வமாதிரி அல்லோ நின்னுதான் கொல்லோனும் என்ன பழனி.
628,SP23_KG_M_22,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_22.wav,ஏதோ கோவத்துல போய்ட்டாரு வந்துருவாரெல்லோ.
629,SP23_KG_M_23,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_23.wav,என்னைங்க மாமா வெவரம் கெட்ட தனமா பேசிகிட்டு.
630,SP23_KG_M_24,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_24.wav,கண்டிசனா செய்வானுங்க கிரகம் புடிச்சவனுங்கோ.
631,SP23_KG_M_25,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP23_KG_audio/SP23_KG_M_25.wav,என்னைங்க மாமா நீங்க வெந்த புண்ணுல புள்ளையார பாய்ச்சுகிட்டு.
